centroideY;centroideX;nome
-17.147688335829695;-42.412150459559776;Chapada do Norte - MG
-15.108383612048874;-55.5398722037136;Chapada dos Guimarães - MT
-15.469493999579573;-45.45610004807912;Chapada Gaúcha - MG
-18.470048611162078;-52.65220795054975;Chapadão do Céu - GO
-27.5824201590372;-49.55640999079259;Chapadão do Lageado - SC
-18.984622384887853;-52.737546449082906;Chapadão do Sul - MS
-3.8488438151058344;-43.45387409777989;Chapadinha - MA
-27.125109953524596;-52.650854680084215;Chapecó - SC
-9.241386739050307;-36.28772515514657;Chã Preta - AL
-22.529664019341762;-47.74655968811698;Charqueada - SP
-29.990831427613134;-51.55632122220567;Charqueadas - RS
-27.945059857448964;-52.00007057377376;Charrua - RS
-3.0930186716774974;-41.23299850320788;Chaval - CE
-23.046175101363666;-49.72654767353513;Chavantes - SP
-0.02966464266866726;-49.82934921830626;Chaves - PA
-22.003483174460527;-43.03006256042875;Chiador - MG
-27.98705447659181;-53.90940781050499;Chiapetta - RS
-25.811813514878462;-52.45101535549678;Chopinzinho - PR
-4.772284060867439;-39.191132709044794;Choró - CE
-4.303572747069668;-38.47327984929863;Chorozinho - CE
-9.244344816555369;-39.164575114982675;Chorrochó - BA
-33.65293968160757;-53.41355387796137;Chuí - RS
-12.537331086969683;-60.898328077792826;Chupinguaia - RO
-30.78241666954093;-52.00407741248406;Chuvisca - RS
-23.727371051344697;-52.6269256038607;Cianorte - PR
-10.544215304888006;-38.4222424453385;Cícero Dantas - BA
-23.3827743391559;-52.958542673431275;Cidade Gaúcha - PR
-16.124918426295448;-47.81927456971161;Cidade Ocidental - GO
-5.057299136394023;-47.82982673349759;Cidelândia - MA
-30.12110473121828;-50.271616733622466;Cidreira - RS
-11.110735742466368;-38.51415417953738;Cipó - BA
-20.924296173351138;-43.3583952943801;Cipotânea - MG
-28.34630391510784;-51.91735780822147;Ciríaco - RS
-20.36213194619279;-47.24118816075494;Claraval - MG
-17.070573755873053;-44.23031727222091;Claro dos Poções - MG
-11.439851606038118;-55.05499186335032;Cláudia - MT
-20.39780565567137;-44.776595250147345;Cláudio - MG
-21.57014958095582;-50.459989641661615;Clementina - SP
-26.34461472900543;-52.35797605592388;Clevelândia - PR
-14.643002735508512;-39.58950538108292;Coaraci - BA
-4.437172848129983;-64.12462284534998;Coari - AM
-3.4555024661136824;-41.546755106208536;Cocal - PI
-4.614078725214702;-41.95553051605299;Cocal de Telha - PI
-3.6478848006769846;-41.39655377336019;Cocal dos Alves - PI
-28.598694118218436;-49.334116137633075;Cocal do Sul - SC
-13.868659892931824;-51.147405432565726;Cocalinho - MT
-15.655320117882386;-48.60304848077411;Cocalzinho de Goiás - GO
-14.500458779523573;-45.22474950717083;Cocos - BA
-3.2889672533006302;-62.97279189693636;Codajás - AM
-4.60717266878413;-43.88602678978935;Codó - MA
-4.248244530345131;-43.111770047917055;Coelho Neto - MA
-20.843751871770902;-42.79185112957527;Coimbra - MG
-9.629940076557725;-36.58197125803281;Coité do Nóia - AL
-5.1058453531378065;-42.284538456794095;Coivaras - PI
-0.9040288072606723;-48.28471566551506;Colares - PA
-19.4853153859905;-40.65573587161544;Colatina - ES
-10.62257618390806;-55.46807545039106;Colíder - MT
-20.74609520879491;-48.58860241748785;Colina - SP
-29.39249184533839;-51.86862109363125;Colinas - RS
-6.05178369923702;-44.18602881867079;Colinas - MA
-13.985239063637309;-48.07487438118596;Colinas do Sul - GO
-8.07637636464763;-48.52973738156984;Colinas do Tocantins - TO
-8.837178892556233;-48.764563144192884;Colméia - TO
-9.292163393098875;-60.305434830413546;Colniza - MT
-20.266598189138392;-48.72113726795993;Colômbia - SP
-25.306298234328708;-49.188103991994204;Colombo - PR
-8.181296620370553;-43.69640071911671;Colônia do Gurguéia - PI
-7.294316040349318;-42.18709443477265;Colônia do Piauí - PI
-8.961777818229331;-35.770633357656166;Colônia Leopoldina - AL
-28.4730086471407;-52.99121390624766;Colorado - RS
-22.836652571961302;-51.97179073867955;Colorado - PR
-13.159180354399105;-60.550139484836684;Colorado do Oeste - RO
-18.248111599325743;-42.840252935088344;Coluna - MG
-12.846819319034722;-46.50345816034709;Combinado - TO
-19.672798273679312;-49.070861331696456;Comendador Gomes - MG
-22.043503006996982;-43.25626589170366;Comendador Levy Gasparian - RJ
-16.28643298300643;-41.768582259783614;Comercinho - MG
-13.189082904985751;-59.75225621330981;Comodoro - MT
-7.5046666479135835;-38.52862044817576;Conceição - PB
-21.098430829859876;-46.22593493485264;Conceição da Aparecida - MG
-18.44519120067409;-39.833230949315926;Conceição da Barra - ES
-21.146015471194218;-44.4940058096244;Conceição da Barra de Minas - MG
-12.508152383801308;-38.99210817625248;Conceição da Feira - BA
-19.959322137016258;-48.36125466689011;Conceição das Alagoas - MG
-22.147702643197864;-45.42552364786949;Conceição das Pedras - MG
-19.913701727868542;-41.68736134024933;Conceição de Ipanema - MG
-22.139537070472432;-41.828502891625156;Conceição de Macabu - RJ
-12.856480936824576;-39.241189101650995;Conceição do Almeida - BA
-8.182519285713408;-49.51257595674878;Conceição do Araguaia - PA
-7.904222231511403;-41.580921844624555;Conceição do Canindé - PI
-20.370178716859677;-41.267067739330166;Conceição do Castelo - ES
-11.522821198332439;-39.26427184014405;Conceição do Coité - BA
-12.34117424036576;-38.740952949094854;Conceição do Jacuípe - BA
-3.81476133853439;-44.847649505041176;Conceição do Lago-Açu - MA
-18.942148623911493;-43.50519089070038;Conceição do Mato Dentro - MG
-19.785719965691595;-44.8720169842693;Conceição do Pará - MG
-21.89739583135318;-45.09145458412096;Conceição do Rio Verde - MG
-22.44907470966618;-45.776940152122535;Conceição dos Ouros - MG
-12.169415627662843;-47.303372621137456;Conceição do Tocantins - TO
-22.369144185015568;-47.14220050537567;Conchal - SP
-22.965049213674426;-48.046865569088595;Conchas - SP
-27.23936645090286;-52.007604204164906;Concórdia - SC
-1.8837990732983947;-47.97473321496396;Concórdia do Pará - PA
-7.5961472837890165;-35.098457766012075;Condado - PE
-6.902273336290229;-37.61237257136305;Condado - PB
-7.282321054831729;-34.86041735499638;Conde - PB
-11.828578145774113;-37.677486384981;Conde - BA
-14.930198613042558;-42.05171478746513;Condeúba - BA
-28.165646510194897;-53.494100693769525;Condor - RS
-14.975203174487644;-44.60237535924427;Cônego Marinho - MG
-19.642737160341344;-43.97522481594111;Confins - MG
-10.403487163584414;-51.69822990327713;Confresa - MT
-7.787848923788956;-36.642499441378526;Congo - PB
-22.14408811923904;-46.04191650038471;Congonhal - MG
-20.51642388075802;-43.86162423137529;Congonhas - MG
-18.84854282696208;-43.69575574698791;Congonhas do Norte - MG
-23.60546300200198;-50.503793262813026;Congonhinhas - PR
-19.8837999690882;-47.624448142844614;Conquista - MG
-14.635044918396053;-59.33174751521313;Conquista D 'oeste - MT
-20.666493693872003;-43.789369355174976;Conselheiro Lafaiete - MG
-23.59725621774994;-50.12969179000594;Conselheiro Mairinck - PR
-19.160666474690412;-41.446490223245654;Conselheiro Pena - MG
-22.53860801952178;-45.91665777476455;Consolação - MG
-27.689220098109022;-52.990340533710196;Constantina - RS
-19.88736493324628;-44.084361183455535;Contagem - MG
-25.719171155683807;-49.52590568612406;Contenda - PR
-13.816639041452431;-41.09503518332107;Contendas do Sincorá - BA
-21.16956914819182;-45.41589553120869;Coqueiral - MG
-29.168631240258385;-52.125767446142916;Coqueiro Baixo - RS
-28.13206184281758;-52.75833826434082;Coqueiros do Sul - RS
-9.64228596502131;-35.809166333773916;Coqueiro Seco - AL
-16.614338221999088;-44.379064864682;Coração de Jesus - MG
-12.203556946483612;-38.79192805618293;Coração de Maria - BA
-24.742680770901234;-53.23700409686136;Corbélia - PR
-22.05847353672543;-42.342319683083915;Cordeiro - RJ
-22.47916775742263;-47.41443549484085;Cordeirópolis - SP
-15.038602286041524;-41.895972675077665;Cordeiros - BA
-26.976028931648564;-52.641971175931744;Cordilheira Alta - SC
-19.092544337600902;-44.20603908041602;Cordisburgo - MG
-21.782505827826764;-45.66228442468762;Cordislândia - MG
-3.6432800069825517;-40.729068387206965;Coreaú - CE
-7.050727499859091;-37.970855129747925;Coremas - PB
-19.806572421242027;-55.057609467946484;Corguinho - MS
-13.781970764116151;-44.39143902248098;Coribe - BA
-18.336282617512424;-44.61806746458293;Corinto - MG
-23.225884378743938;-50.62289615814629;Cornélio Procópio - PR
-18.617152740611484;-42.26916428315183;Coroaci - MG
-21.375393645033157;-50.30338090360648;Coroados - SP
-4.102112892387681;-44.14530240504728;Coroatá - MA
-18.41323925684351;-47.13688022946316;Coromandel - MG
-28.404947020399877;-54.05984083444403;Coronel Barros - RS
-27.79834617130471;-53.64553301936164;Coronel Bicaco - RS
-26.181696357379124;-51.9216069256537;Coronel Domingos Soares - PR
-6.357527320922806;-36.19574901758186;Coronel Ezequiel - RN
-19.458355486530373;-42.6900856885617;Coronel Fabriciano - MG
-26.883105171626198;-52.72600557248222;Coronel Freitas - SC
-6.255408325619522;-38.422897381293055;Coronel João Pessoa - RN
-10.303994268387825;-37.942163959493506;Coronel João Sá - BA
-8.904748824813055;-42.33909854558411;Coronel José Dias - PI
-23.629684057411442;-49.306640098161786;Coronel Macedo - SP
-26.534793299965408;-52.67196650484689;Coronel Martins - SC
-16.591496371708338;-42.176562690716054;Coronel Murta - MG
-21.60520056471389;-43.29324502828799;Coronel Pacheco - MG
-29.262604670651825;-51.72028672816796;Coronel Pilar - RS
-23.347670352199422;-55.38350474643601;Coronel Sapucaia - MS
-25.992388919911164;-52.564058480826056;Coronel Vivida - PR
-21.025214285257896;-44.197073312718096;Coronel Xavier Chaves - MG
-19.783975272415915;-45.98114111266748;Córrego Danta - MG
-22.634726921940185;-45.99340948310634;Córrego do Bom Jesus - MG
-16.366366234841294;-50.57940278551322;Córrego do Ouro - GO
-20.449421160640682;-45.5336923451005;Córrego Fundo - MG
-19.830193376813344;-42.44775872496402;Córrego Novo - MG
-27.597250162312385;-50.37891198261369;Correia Pinto - SC
-10.391518663466313;-45.13929826005774;Corrente - PI
-9.114297216385024;-36.33373926239189;Correntes - PE
-13.477221557645281;-45.40723859494794;Correntina - BA
-8.43201652979219;-35.53092580983961;Cortês - PE
-18.731068165738588;-56.72379019828078;Corumbá - MS
-15.930314855974073;-48.67927296579444;Corumbá de Goiás - GO
-18.16875605599942;-48.533167068129025;Corumbaíba - GO
-22.235924442978835;-47.61084119432865;Corumbataí - SP
-24.124010214304413;-52.14202596887102;Corumbataí do Sul - PR
-12.926591525571961;-61.091780257782546;Corumbiara - RO
-26.440003128121784;-49.32663235826065;Corupá - SC
-10.085566490883872;-36.23299138764315;Coruripe - AL
-22.651471514517475;-47.186123836625256;Cosmópolis - SP
-20.44247996657764;-49.77460274142534;Cosmorama - SP
-12.364718614031265;-63.375677245873646;Costa Marques - RO
-18.6404145339043;-53.21620944186161;Costa Rica - MS
-11.709184130115034;-44.3283102791735;Cotegipe - BA
-23.674623159215695;-46.960426160315166;Cotia - SP
-28.99497004668753;-51.68937615033274;Cotiporã - RS
-9.514520200620147;-58.67919765754899;Cotriguaçu - MT
-8.43683331726169;-49.16232984617035;Couto de Magalhães - TO
-18.084509795006184;-43.4404937861375;Couto de Magalhães de Minas - MG
-28.12233797053607;-52.33213570995354;Coxilha - RS
-18.28054330881398;-54.674686373238764;Coxim - MS
-7.649341658604233;-36.61494263133878;Coxixola - PB
-9.629488806453583;-36.788736408029706;Craíbas - AL
-5.198865262736679;-40.71971933208394;Crateús - CE
-7.202806487105776;-39.48463631110159;Crato - CE
-21.33969829769636;-47.74442447189899;Cravinhos - SP
-13.426992109977087;-39.80147561569867;Cravolândia - BA
-28.716248308368307;-49.380500377936094;Criciúma - SC
-17.240634063079955;-40.96103861506245;Crisólita - MG
-11.4919366502126;-38.18624368692435;Crisópolis - BA
-27.487532699610146;-54.13606164869885;Crissiumal - RS
-20.81187814568324;-45.5576295339945;Cristais - MG
-20.37078283408465;-47.40076963404888;Cristais Paulista - SP
-31.008916538129498;-52.029714209629034;Cristal - RS
-10.636997779793102;-49.31313322617491;Cristalândia - TO
-10.741791297670668;-45.11387505497015;Cristalândia do Piauí - PI
-27.432313265942476;-53.248937789460605;Cristal do Sul - RS
-16.71918504149041;-42.82100651632618;Cristália - MG
-16.69861326553968;-47.517994209262405;Cristalina - GO
-20.835622948649263;-43.82764923388324;Cristiano Otoni - MG
-17.21390054550228;-48.70742103095992;Cristianópolis - GO
-22.206049895578037;-45.28962108751558;Cristina - MG
-11.478775690765069;-37.74315716607284;Cristinápolis - SE
-8.782139028917655;-43.961784738607626;Cristino Castro - PI
-12.198052779333468;-44.28384610559906;Cristópolis - BA
-14.639767615510618;-50.065297218047;Crixás - GO
-11.172633909991402;-49.073473650110266;Crixás do Tocantins - TO
-4.388515366954362;-40.97515143209081;Croatá - CE
-17.24175398650245;-49.359075943957315;Cromínia - GO
-20.40494154201401;-44.36024043826142;Crucilândia - MG
-2.8960035971821023;-40.32841444459434;Cruz - CE
-22.737404085100728;-50.769476204132594;Cruzália - SP
-28.70278519159208;-53.56233517769634;Cruz Alta - RS
-27.627287970525952;-52.64349693323155;Cruzaltense - RS
-12.685944015773673;-39.11982708458637;Cruz das Almas - BA
-7.152717384539786;-35.10379552372119;Cruz do Espírito Santo - PB
-22.551368887868623;-45.005855092564694;Cruzeiro - SP
-18.972168693913428;-46.67665058144799;Cruzeiro da Fortaleza - MG
-25.59550537549634;-53.12944363220697;Cruzeiro do Iguaçu - PR
-23.758660674987993;-53.08368292871525;Cruzeiro do Oeste - PR
-8.064921259304453;-72.86822177619939;Cruzeiro do Sul - AC
-29.540821709485034;-52.03374099491448;Cruzeiro do Sul - RS
-22.98822884730029;-52.16206709063859;Cruzeiro do Sul - PR
-6.355844703461592;-36.82503718555651;Cruzeta - RN
-21.731365146091484;-44.79853812524819;Cruzília - MG
-25.92205863144765;-51.23152530713884;Cruz Machado - PR
-24.019657805208542;-51.475020429808076;Cruzmaltina - PR
-23.865162818788114;-46.40813934777672;Cubatão - SP
-6.864601440879723;-36.31898279040424;Cubati - PB
-15.449115956155023;-55.935672214821906;Cuiabá - MT
-6.550723983479114;-36.07315736733623;Cuité - PB
-6.9054813947594695;-35.25371364499377;Cuité de Mamanguape - PB
-6.903901871864545;-35.5219853049416;Cuitegi - PB
-9.170622016884366;-62.564991914576545;Cujubim - RO
-18.31899350500032;-48.13356830067376;Cumari - GO
-8.039862485800896;-35.7206076166723;Cumaru - PE
-8.458328124550373;-51.22096625590982;Cumaru do Norte - PA
-10.3486271519458;-37.19566524289258;Cumbe - SE
-23.05262891742133;-44.94200097722605;Cunha - SP
-26.87880819135152;-53.19066631626373;Cunha Porã - SC
-26.974496372302752;-53.10071122978736;Cunhataí - SC
-19.008451041023957;-41.12919003568707;Cuparaque - MG
-8.586653228474328;-35.932082399643534;Cupira - PE
-9.26322614402449;-39.63996386369943;Curaçá - BA
-9.94226149665386;-44.30688330330427;Curimatá - PI
-6.229174882795522;-49.62451638550788;Curionópolis - PA
-25.47805051829012;-49.288116790099444;Curitiba - PR
-27.29209206509314;-50.618272117325304;Curitibanos - SC
-24.012991960122893;-50.46549619525737;Curiúva - PR
-8.822533147255813;-44.67320193334231;Currais - PI
-6.223421373914496;-36.44341934269198;Currais Novos - RN
-6.733524604267931;-35.284760033985236;Curral de Cima - PB
-15.862751163513666;-41.76585730584505;Curral de Dentro - MG
-1.5835250462977835;-49.98799890363479;Curralinho - PA
-5.618903982548732;-42.84364300589705;Curralinhos - PI
-7.880768283239624;-40.76219869267117;Curral Novo do Piauí - PI
-7.5434219163847;-38.18106648962868;Curral Velho - PB
-1.8460317507860267;-55.113111873436566;Curuá - PA
-0.7428811248821402;-47.863208080892846;Curuçá - PA
-1.7620495793471094;-44.784060082645055;Cururupu - MA
-15.72421014764999;-57.79601954086216;Curvelândia - MT
-18.820691517127774;-44.44874053212044;Curvelo - MG
-8.173819268158812;-37.68141415023495;Custódia - PE
1.0302993882210125;-50.48376651182899;Cutias - AP
-14.556584378993348;-46.19063472157543;Damianópolis - GO
-6.639168371026264;-35.9197580720219;Damião - PB
-16.256657832212007;-49.333539485587735;Damolândia - GO
-6.771021352448648;-47.750820760860094;Darcinópolis - TO
-14.403969417206772;-39.98369605663666;Dário Meira - BA
-18.470871076096483;-43.648231516879704;Datas - MG
-28.416447810410844;-51.81215004466056;David Canabarro - RS
-18.10915760065918;-47.564575338280115;Davinópolis - GO
-5.598247558731984;-47.30031613490871;Davinópolis - MA
-22.507123353648208;-45.28820555569274;Delfim Moreira - MG
-20.356997533063165;-46.77378333636428;Delfinópolis - MG
-9.39900905426829;-38.04953939776149;Delmiro Gouveia - AL
-19.935979095971504;-47.810671204966425;Delta - MG
-5.338562149909266;-42.670723966355446;Demerval Lobão - PI
-14.724692132946162;-56.96230708835498;Denise - MT
-22.15640790123567;-54.15132624103353;Deodápolis - MS
-5.887117553326075;-39.26631987651099;Deputado Irapuan Pinheiro - CE
-27.24003291268323;-53.89297089619073;Derrubadas - RS
-21.880975720828555;-47.65410464034146;Descalvado - SP
-26.857900804463902;-53.47890928983168;Descanso - SC
-21.447302729577366;-42.96431553077036;Descoberto - MG
-7.3001535007419855;-37.091945483540094;Desterro - PB
-20.630127418513883;-44.273566222919264;Desterro de Entre Rios - MG
-21.151161604888777;-43.52035406583081;Desterro do Melo - MG
-28.205030753208597;-55.079330171064754;Dezesseis de Novembro - RS
-23.6968671587783;-46.611216609157765;Diadema - SP
-7.424379603686401;-38.31535141565031;Diamante - PB
-24.954416586684975;-54.09994231293021;Diamante d 'Oeste - PR
-22.635071383689677;-52.89264290175708;Diamante do Norte - PR
-24.995218226333478;-52.703406074128324;Diamante do Sul - PR
-17.992844579747278;-43.610237049961974;Diamantina - MG
-14.098176600186747;-56.81090279737269;Diamantino - MT
-11.700216571183947;-46.80922074328113;Dianópolis - TO
-12.606595311907721;-38.289785461448524;Dias d 'Ávila - BA
-29.81401466890616;-54.16249701813871;Dilermando de Aguiar - RS
-20.48183717904832;-43.18419089024038;Diogo de Vasconcelos - MG
-19.83766502613828;-42.6787194838405;Dionísio - MG
-26.33001212086042;-53.53271916055929;Dionísio Cerqueira - SC
-16.223085758496673;-51.35001883209459;Diorama - GO
-20.448487780478803;-50.62800565819627;Dirce Reis - SP
-9.330113916614467;-42.459114504466356;Dirceu Arcoverde - PI
-10.675981218834728;-37.15750101708873;Divina Pastora - SE
-20.98868503607188;-42.99805687736957;Divinésia - MG
-20.590316436670573;-42.1759058007873;Divino - MG
-18.712668276527623;-41.507047859816645;Divino das Laranjeiras - MG
-20.587292833184943;-41.724548845845305;Divino de São Lourenço - ES
-21.66136308830788;-46.697496797447485;Divinolândia - SP
-18.782892159968238;-42.57528432825545;Divinolândia de Minas - MG
-20.124225721337893;-44.93105197501358;Divinópolis - MG
-13.264209853492742;-46.51875396015867;Divinópolis de Goiás - GO
-9.694850163567294;-49.35467946974159;Divinópolis do Tocantins - TO
-15.697695505879118;-41.3740720903689;Divisa Alegre - MG
-21.518567704690945;-46.246112999310704;Divisa Nova - MG
-15.762447112617448;-40.928270478081025;Divisópolis - MG
-21.51573150756349;-48.35739061119606;Dobrada - SP
-22.395748000199077;-48.340564218400054;Dois Córregos - SP
-29.599026283099374;-51.09074134415272;Dois Irmãos - RS
-27.676541895447773;-53.49539315752216;Dois Irmãos das Missões - RS
-20.61481745129235;-55.36537500967017;Dois Irmãos do Buriti - MS
-9.271389926434574;-49.06649088754753;Dois Irmãos do Tocantins - TO
-28.97688599678441;-51.84326083960397;Dois Lajeados - RS
-9.38308785125214;-37.069904278951135;Dois Riachos - AL
-25.750033761166783;-53.075272664256374;Dois Vizinhos - PR
-20.11632363287711;-50.52805304765121;Dolcinópolis - SP
-15.658385766980661;-54.77309518282571;Dom Aquino - MT
-13.856509320051138;-41.70822788894072;Dom Basílio - BA
-16.739526385993756;-46.290006734366564;Dom Bosco - MG
-19.391731887373613;-42.09569624999038;Dom Cavati - MG
-4.186593350169841;-47.89826210340976;Dom Eliseu - PA
-6.959303128508799;-41.69806647677319;Dom Expedito Lopes - PI
-30.60904951351032;-52.187373437890315;Dom Feliciano - RS
-20.307856683648023;-40.84888035115823;Domingos Martins - ES
-4.25552269075185;-41.31000551317689;Domingos Mourão - PI
-8.9086854144773;-41.93492303109205;Dom Inocêncio - PI
-18.930715159389393;-43.260721464948645;Dom Joaquim - MG
-12.914469285711895;-39.171398942486896;Dom Macedo Costa - BA
-31.057306184875422;-54.66472024752208;Dom Pedrito - RS
-5.023332561140545;-44.3953831350833;Dom Pedro - MA
-29.367388723516054;-49.85551250069491;Dom Pedro de Alcântara - RS
-20.135012492274498;-42.94702634130198;Dom Silvério - MG
-22.228681038884854;-45.142402711767325;Dom Viçoso - MG
-26.98885269823756;-49.7771385774949;Dona Emma - SC
-21.321412640667806;-42.80145368849034;Dona Eusébia - MG
-29.56053696521589;-53.34628742895049;Dona Francisca - RS
-6.6023473761981615;-35.627075259601845;Dona Inês - PB
-21.101022058906043;-43.991412601521056;Dores de Campos - MG
-19.05400670091008;-42.93207654038658;Dores de Guanhães - MG
-19.490175253706422;-45.54801190410965;Dores do Indaiá - MG
-20.64117006840981;-41.812232059467924;Dores do Rio Preto - ES
-21.024916403402965;-43.16792196575163;Dores do Turvo - MG
-20.29216449097781;-45.88813791573141;Doresópolis - MG
-8.49618434427937;-40.62023739440051;Dormentes - PE
-23.34776162864338;-53.289916135572646;Douradina - PR
-22.013845119217144;-54.58762350188731;Douradina - MS
-22.116914208355233;-48.333371577826746;Dourado - SP
-18.437657659876443;-47.60523538752706;Douradoquara - MG
-22.145327965714174;-54.83831185909312;Dourados - MS
-23.561091971429004;-52.21473569468637;Doutor Camargo - PR
-27.487259659144776;-54.3662229894267;Doutor Maurício Cardoso - RS
-26.704962241053206;-49.554060701549645;Doutor Pedrinho - SC
-29.09283018536323;-51.97635878974006;Doutor Ricardo - RS
-6.1147975658800595;-38.399042102469416;Doutor Severiano - RN
-24.62536290374333;-49.39192130763021;Doutor Ulysses - PR
-16.80278859626617;-52.493703677138875;Doverlândia - GO
-21.55672054939441;-51.58402879273596;Dracena - SP
-22.39283486609918;-49.413125994056244;Duartina - SP
-22.05653410974994;-42.49844227550593;Duas Barras - RJ
-6.7196015502109825;-35.39661683267798;Duas Estradas - PB
-11.428504773499617;-49.39094556252935;Dueré - TO
-21.24739699158231;-47.97989603951271;Dumont - SP
-4.099607233625336;-43.00984392856585;Duque Bacelar - MA
-22.63140362167983;-43.300095063015526;Duque de Caxias - RJ
-20.148122588419472;-41.79629823882431;Durandé - MG
-22.448012328532027;-50.200290802056955;Echaporã - SP
-18.26517858954535;-40.80742143461734;Ecoporanga - ES
-17.421770610712052;-49.74168962857317;Edealina - GO
-17.47675332159015;-49.96420297601434;Edéia - GO
-7.0636528604843845;-70.27925657517986;Eirunepé - AM
-24.494938872862424;-48.23322354996005;Eldorado - SP
-23.737522557049065;-54.22499407680787;Eldorado - MS
-6.06949719477534;-49.245399478806966;Eldorado dos Carajás - PA
-30.078375840023998;-51.49869463758312;Eldorado do Sul - RS
-6.178040028458972;-42.195425736901846;Elesbão Veloso - PI
-23.070415239666264;-47.370351945865;Elias Fausto - SP
-7.9711754101865635;-43.658499121433294;Eliseu Martins - PI
-21.159952043889188;-49.0918328791749;Elisiário - SP
-12.931565301388655;-39.53515647124377;Elísio Medrado - BA
-21.612888727098834;-45.59780629949743;Elói Mendes - MG
-7.088694646892345;-37.74178991124468;Emas - PB
-20.95253329490253;-48.84802569957426;Embaúba - SP
-23.651082371741303;-46.85209540684895;Embu - SP
-23.85419106635163;-46.830684204557436;Embu-Guaçu - SP
-21.80108262663852;-51.47209429603628;Emilianópolis - SP
-29.21341077129893;-51.921686596166545;Encantado - RS
-6.134173906200264;-38.30638241543295;Encanto - RN
-15.584589620482776;-40.98275918031146;Encruzilhada - BA
-30.628008863283693;-52.66461574842974;Encruzilhada do Sul - RS
-25.906403490320027;-53.15341347817345;Enéas Marques - PR
-23.759520016225018;-52.269551384569695;Engenheiro Beltrão - PR
-19.128671867680364;-42.019345765743466;Engenheiro Caldas - MG
-22.487233742755997;-47.174799719395985;Engenheiro Coelho - SP
-17.293691478852438;-44.01825928901561;Engenheiro Navarro - MG
-22.517738786483438;-43.63863346866393;Engenheiro Paulo de Frontin - RJ
-27.684593496886023;-52.908966919976244;Engenho Velho - RS
-19.655949619294816;-42.24204641558669;Entre Folhas - MG
-28.459992241478016;-54.30168378449049;Entre-Ijuís - RS
-26.739794606249056;-52.57876504939927;Entre Rios - SC
-12.071776527258871;-38.04287105472915;Entre Rios - BA
-20.70387302739427;-44.09750112524852;Entre Rios de Minas - MG
-24.712907145672588;-54.22317131335524;Entre Rios do Oeste - PR
-27.519493279689627;-52.726616542993405;Entre Rios do Sul - RS
-7.766397748593689;-70.20480617092171;Envira - AM
-10.89928921024991;-68.41146995402863;Epitaciolândia - AC
-6.882013670927784;-36.66587857164635;Equador - RN
-27.82859591655001;-52.31744849574985;Erebango - RS
-27.643294243690182;-52.257878782641384;Erechim - RS
-5.980248506572013;-38.31516491952881;Ererê - CE
-13.41287875012254;-42.06237783152066;Érico Cardoso - BA
-28.990424473661218;-49.654242091747015;Ermo - SC
-28.421038355949353;-52.554655429449326;Ernestina - RS
-27.35132782803909;-52.58109200528837;Erval Grande - RS
-20.84900094701984;-42.601266880881;Ervália - MG
-27.513553854577268;-53.51950186674007;Erval Seco - RS
-27.284639295797067;-51.421721640790636;Erval Velho - SC
-8.36991731109254;-35.26553307321499;Escada - PE
-28.037489537649545;-51.1698501330751;Esmeralda - RS
-19.733223884761713;-44.308199354028986;Esmeraldas - MG
-20.596253243865924;-41.92826586030099;Espera Feliz - MG
-7.000020682793471;-35.889840410110956;Esperança - PB
-27.328465322723563;-54.0087167613279;Esperança do Sul - RS
-23.71427102626897;-53.79842313776667;Esperança Nova - PR
-3.823803052047637;-42.1900474472097;Esperantina - PI
-5.326353412827625;-48.5403270016683;Esperantina - TO
-4.896210848078075;-44.89092822461237;Esperantinópolis - MA
-25.35257350832103;-52.787024231898044;Espigão Alto do Iguaçu - PR
-11.351138057117877;-60.78455207448219;Espigão d 'Oeste - RO
-14.859267115157857;-42.96617093559396;Espinosa - MG
-6.304227563816822;-35.305790796233765;Espírito Santo - RN
-22.009286160194588;-45.98719749228879;Espírito Santo do Dourado - MG
-22.192187781290254;-46.79338672365364;Espírito Santo do Pinhal - SP
-22.66947045109348;-49.43256880230721;Espírito Santo do Turvo - SP
-11.93938767762257;-37.88663070588169;Esplanada - BA
-28.86419547378003;-52.82712667492226;Espumoso - RS
-27.92868276571227;-52.29037819708007;Estação - RS
-11.249435360531576;-37.398270256541885;Estância - SE
-29.647766558175324;-51.18700549980732;Estância Velha - RS
-29.851705277061026;-51.17699225473259;Esteio - RS
-22.459393767649605;-46.01416173004946;Estiva - MG
-22.23607460160779;-46.94242999074618;Estiva Gerbi - SP
-6.782560027126334;-47.201323004105184;Estreito - MA
-29.509440741056622;-51.919966724553184;Estrela - RS
-21.70710529154041;-42.467356581161425;Estrela Dalva - MG
-9.39109532660362;-36.76847402049425;Estrela de Alagoas - AL
-20.265683058813067;-50.41131835284886;Estrela d 'Oeste - SP
-19.592055988350467;-45.80875823232498;Estrela do Indaiá - MG
-22.484645314674193;-51.66922366315939;Estrela do Norte - SP
-13.814037178152102;-49.08616370837745;Estrela do Norte - GO
-18.7156659523747;-47.72673794768605;Estrela do Sul - MG
-29.224257612912357;-53.178609496915215;Estrela Velha - RS
-10.46560430612173;-38.88372698318897;Euclides da Cunha - BA
-22.519201077530326;-52.58944504716121;Euclides da Cunha Paulista - SP
-28.56595648341356;-54.24394518967356;Eugênio de Castro - RS
-21.014379373532453;-42.22438569786473;Eugenópolis - MG
